source,tissue,dataset,type,cell_type,method,score
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,DeepSeek-R1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Doubao-1.6,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Gemini-2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Gemini-2.5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,GPT-4o,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,GPT-5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Grok-3,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Grok-4,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,Kimi-k2,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,CellMarker2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,ScType,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Endothelial cell,SingleR,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Claude-3.7,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Claude-4.1,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,DeepSeek-R1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Doubao-1.6,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Gemini-2.0,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Gemini-2.5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,GPT-4o,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,GPT-5,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Grok-3,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Grok-4,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,Kimi-k2,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,CellMarker2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,ScType,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Erythroid cell,SingleR,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Claude-3.7,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Claude-4.1,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,DeepSeek-R1,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Doubao-1.6,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Gemini-2.0,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Gemini-2.5,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,GPT-4o,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,GPT-5,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Grok-3,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Grok-4,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,Kimi-k2,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,CellMarker2.0,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,ScType,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Lymphoid progenitor cell,SingleR,0
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Claude-3.7,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Claude-4.1,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,DeepSeek-R1,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Doubao-1.6,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Gemini-2.0,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Gemini-2.5,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,GPT-4o,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,GPT-5,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Grok-3,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Grok-4,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,Kimi-k2,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,CellMarker2.0,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,ScType,0
HCL,Spleen,HCL_Spleen,Broad Cell type,M2 macrophage,SingleR,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Claude-3.7,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Claude-4.1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,DeepSeek-R1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Doubao-1.6,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Gemini-2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Gemini-2.5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,GPT-4o,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,GPT-5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Grok-3,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Grok-4,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,Kimi-k2,1
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,CellMarker2.0,0.5
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,ScType,0
HCL,Spleen,HCL_Spleen,Broad Cell type,Neutrophil,SingleR,0
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Claude-3.7,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Claude-4.1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,DeepSeek-R1,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Doubao-1.6,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Gemini-2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Gemini-2.5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,GPT-4o,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,GPT-5,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Grok-3,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Grok-4,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,Kimi-k2,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,CellMarker2.0,1
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,ScType,0
HCL,Spleen,HCL_Spleen,Broad Cell type,T cell,SingleR,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Claude-3.7,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,DeepSeek-R1,0
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Gemini-2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Gemini-2.5,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,GPT-4o,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,GPT-5,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Grok-3,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,CellMarker2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,ScType,0
Literature,Breast,Literature_Breast,Broad Cell type,Basal Myoepithelial,SingleR,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Claude-3.7,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,DeepSeek-R1,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Gemini-2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Gemini-2.5,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,GPT-4o,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Grok-3,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,CellMarker2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,ScType,0
Literature,Breast,Literature_Breast,Broad Cell type,Fibroblast,SingleR,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Claude-3.7,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,DeepSeek-R1,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Gemini-2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Gemini-2.5,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,GPT-4o,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Grok-3,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,CellMarker2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,ScType,0
Literature,Breast,Literature_Breast,Broad Cell type,HR Pos Luminal,SingleR,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Claude-3.7,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,DeepSeek-R1,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Gemini-2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Gemini-2.5,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,GPT-4o,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Grok-3,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,CellMarker2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,ScType,1
Literature,Breast,Literature_Breast,Broad Cell type,Lymphocyte,SingleR,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Claude-3.7,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,DeepSeek-R1,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Gemini-2.0,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Gemini-2.5,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,GPT-4o,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Grok-3,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,CellMarker2.0,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,ScType,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Macrophage,SingleR,1
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Claude-3.7,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Claude-4.1,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,DeepSeek-R1,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Gemini-2.0,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Gemini-2.5,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,GPT-4o,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Grok-3,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Grok-4,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,Kimi-k2,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,CellMarker2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,ScType,0
Literature,Breast,Literature_Breast,Broad Cell type,Secretory Luminal,SingleR,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Claude-3.7,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Claude-4.1,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,DeepSeek-R1,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Doubao-1.6,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Gemini-2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Gemini-2.5,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,GPT-4o,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,GPT-5,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Grok-3,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Grok-4,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,CellMarker2.0,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,ScType,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Accessory,SingleR,0
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Claude-3.7,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Claude-4.1,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,DeepSeek-R1,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Doubao-1.6,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Gemini-2.0,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Gemini-2.5,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,GPT-4o,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,GPT-5,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Grok-3,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Grok-4,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,Kimi-k2,1
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,CellMarker2.0,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,ScType,0.5
Literature,Breast,Literature_Breast,Broad Cell type,Vascular Endothelial,SingleR,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Doubao-1.6,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Gemini-2.5,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,GPT-5,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Grok-4,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,CellMarker2.0,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,ScType,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,B cells,SingleR,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Doubao-1.6,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Gemini-2.5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,GPT-5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Grok-4,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,CellMarker2.0,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,ScType,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Epithelial cells,SingleR,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Doubao-1.6,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Gemini-2.5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,GPT-5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Grok-4,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,CellMarker2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,ScType,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Mast cells,SingleR,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Doubao-1.6,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Gemini-2.5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,GPT-5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Grok-4,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,CellMarker2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,ScType,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Myeloids,SingleR,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Doubao-1.6,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Gemini-2.5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,GPT-5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Grok-4,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,CellMarker2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,ScType,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,Stromal cells,SingleR,0
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Claude-3.7,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Claude-4.1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,DeepSeek-R1,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Doubao-1.6,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Gemini-2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Gemini-2.5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,GPT-4o,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,GPT-5,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Grok-3,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Grok-4,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,Kimi-k2,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,CellMarker2.0,1
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,ScType,0.5
Literature,Colon cancer,Literature_Colon_cancer,Broad Cell type,T cells,SingleR,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Claude-3.7,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Claude-4.1,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,DeepSeek-R1,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Doubao-1.6,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Gemini-2.0,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Gemini-2.5,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,GPT-4o,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,GPT-5,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Grok-3,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Grok-4,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,Kimi-k2,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,CellMarker2.0,0.5
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,ScType,0
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,B cells,SingleR,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,Claude-3.7,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,Claude-4.1,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,DeepSeek-R1,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,Doubao-1.6,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,Gemini-2.0,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,Gemini-2.5,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,GPT-4o,1
Literature,Colorectal cancer,Literature_Colorectal_cancer,Broad Cell type,Epithelial cells,GPT-5,1
