method_id,dataset_id,metric_id,score
scprint,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,
scprint,cellxgene_census/mouse_pancreas_atlas,kbet,
scprint,cellxgene_census/mouse_pancreas_atlas,nmi,
scprint,cellxgene_census/mouse_pancreas_atlas,pcr,
scprint,cellxgene_census/tabula_sapiens,ari,
scprint,cellxgene_census/tabula_sapiens,asw_batch,
scprint,cellxgene_census/tabula_sapiens,asw_label,
scprint,cellxgene_census/tabula_sapiens,cell_cycle_conservation,
scprint,cellxgene_census/tabula_sapiens,clisi,
scprint,cellxgene_census/tabula_sapiens,graph_connectivity,
scprint,cellxgene_census/tabula_sapiens,hvg_overlap,
scprint,cellxgene_census/tabula_sapiens,ilisi,
scprint,cellxgene_census/tabula_sapiens,isolated_label_asw,
scprint,cellxgene_census/tabula_sapiens,isolated_label_f1,
scprint,cellxgene_census/tabula_sapiens,kbet,
scprint,cellxgene_census/tabula_sapiens,nmi,
scprint,cellxgene_census/tabula_sapiens,pcr,
scvi,cellxgene_census/dkd,ari,0.8284
scvi,cellxgene_census/dkd,asw_batch,0.9166
scvi,cellxgene_census/dkd,asw_label,0.5754
scvi,cellxgene_census/dkd,cell_cycle_conservation,0.5349
scvi,cellxgene_census/dkd,clisi,0.9992
scvi,cellxgene_census/dkd,graph_connectivity,0.9812
scvi,cellxgene_census/dkd,hvg_overlap,
scvi,cellxgene_census/dkd,ilisi,0.303
scvi,cellxgene_census/dkd,isolated_label_asw,
scvi,cellxgene_census/dkd,isolated_label_f1,
scvi,cellxgene_census/dkd,kbet,0.2538
scvi,cellxgene_census/dkd,nmi,0.8495
scvi,cellxgene_census/dkd,pcr,0.6671
scvi,cellxgene_census/gtex_v9,ari,0.7046
scvi,cellxgene_census/gtex_v9,asw_batch,0.8991
scvi,cellxgene_census/gtex_v9,asw_label,0.5367
scvi,cellxgene_census/gtex_v9,cell_cycle_conservation,0.6278
scvi,cellxgene_census/gtex_v9,clisi,0.9995
scvi,cellxgene_census/gtex_v9,graph_connectivity,0.966
scvi,cellxgene_census/gtex_v9,hvg_overlap,
scvi,cellxgene_census/gtex_v9,ilisi,0.0497
scvi,cellxgene_census/gtex_v9,isolated_label_asw,0.6288
scvi,cellxgene_census/gtex_v9,isolated_label_f1,0.1041
scvi,cellxgene_census/gtex_v9,kbet,0.277
scvi,cellxgene_census/gtex_v9,nmi,0.8414
scvi,cellxgene_census/gtex_v9,pcr,0.4756
scvi,cellxgene_census/hypomap,ari,0.2436
scvi,cellxgene_census/hypomap,asw_batch,0.8482
scvi,cellxgene_census/hypomap,asw_label,0.5705
scvi,cellxgene_census/hypomap,cell_cycle_conservation,0.6671
scvi,cellxgene_census/hypomap,clisi,1
scvi,cellxgene_census/hypomap,graph_connectivity,0.9156
scvi,cellxgene_census/hypomap,hvg_overlap,
scvi,cellxgene_census/hypomap,ilisi,1.9308e-17
scvi,cellxgene_census/hypomap,isolated_label_asw,0.3895
scvi,cellxgene_census/hypomap,isolated_label_f1,0.0046
scvi,cellxgene_census/hypomap,kbet,
scvi,cellxgene_census/hypomap,nmi,0.6006
scvi,cellxgene_census/hypomap,pcr,0.2713
scvi,cellxgene_census/immune_cell_atlas,ari,0.6943
scvi,cellxgene_census/immune_cell_atlas,asw_batch,0.9137
scvi,cellxgene_census/immune_cell_atlas,asw_label,0.5447
scvi,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.738
scvi,cellxgene_census/immune_cell_atlas,clisi,0.9968
scvi,cellxgene_census/immune_cell_atlas,graph_connectivity,0.984
scvi,cellxgene_census/immune_cell_atlas,hvg_overlap,
scvi,cellxgene_census/immune_cell_atlas,ilisi,0.1067
scvi,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.6016
scvi,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0236
scvi,cellxgene_census/immune_cell_atlas,kbet,0.2016
scvi,cellxgene_census/immune_cell_atlas,nmi,0.7907
scvi,cellxgene_census/immune_cell_atlas,pcr,0.6121
scvi,cellxgene_census/mouse_pancreas_atlas,ari,0.86
scvi,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.885
scvi,cellxgene_census/mouse_pancreas_atlas,asw_label,0.5541
scvi,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.7189
scvi,cellxgene_census/mouse_pancreas_atlas,clisi,1
scvi,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.9757
scvi,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scvi,cellxgene_census/mouse_pancreas_atlas,ilisi,0.0443
scvi,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.7078
scvi,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.9101
scvi,cellxgene_census/mouse_pancreas_atlas,kbet,
scvi,cellxgene_census/mouse_pancreas_atlas,nmi,0.8483
scvi,cellxgene_census/mouse_pancreas_atlas,pcr,0.5076
scvi,cellxgene_census/tabula_sapiens,ari,0.4372
scvi,cellxgene_census/tabula_sapiens,asw_batch,0.8225
scvi,cellxgene_census/tabula_sapiens,asw_label,0.5083
scvi,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.7966
scvi,cellxgene_census/tabula_sapiens,clisi,0.9993
scvi,cellxgene_census/tabula_sapiens,graph_connectivity,0.8966
scvi,cellxgene_census/tabula_sapiens,hvg_overlap,
scvi,cellxgene_census/tabula_sapiens,ilisi,0.0138
scvi,cellxgene_census/tabula_sapiens,isolated_label_asw,0.5843
scvi,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0837
scvi,cellxgene_census/tabula_sapiens,kbet,0.361
scvi,cellxgene_census/tabula_sapiens,nmi,0.7561
scvi,cellxgene_census/tabula_sapiens,pcr,0.4153
uce,cellxgene_census/dkd,ari,0.508
uce,cellxgene_census/dkd,asw_batch,0.9286
uce,cellxgene_census/dkd,asw_label,0.587
uce,cellxgene_census/dkd,cell_cycle_conservation,0.8451
uce,cellxgene_census/dkd,clisi,0.999
uce,cellxgene_census/dkd,graph_connectivity,0.9568
uce,cellxgene_census/dkd,hvg_overlap,
uce,cellxgene_census/dkd,ilisi,0.2298
uce,cellxgene_census/dkd,isolated_label_asw,
uce,cellxgene_census/dkd,isolated_label_f1,
uce,cellxgene_census/dkd,kbet,0.2174
uce,cellxgene_census/dkd,nmi,0.7228
uce,cellxgene_census/dkd,pcr,0
uce,cellxgene_census/gtex_v9,ari,0.6864
uce,cellxgene_census/gtex_v9,asw_batch,0.9509
uce,cellxgene_census/gtex_v9,asw_label,0.5241
uce,cellxgene_census/gtex_v9,cell_cycle_conservation,0.6976
uce,cellxgene_census/gtex_v9,clisi,0.999
uce,cellxgene_census/gtex_v9,graph_connectivity,0.9507
uce,cellxgene_census/gtex_v9,hvg_overlap,
uce,cellxgene_census/gtex_v9,ilisi,0.0648
uce,cellxgene_census/gtex_v9,isolated_label_asw,0.5215
uce,cellxgene_census/gtex_v9,isolated_label_f1,0.0242
uce,cellxgene_census/gtex_v9,kbet,0.3237
uce,cellxgene_census/gtex_v9,nmi,0.8201
uce,cellxgene_census/gtex_v9,pcr,0
uce,cellxgene_census/hypomap,ari,0.4152
uce,cellxgene_census/hypomap,asw_batch,0.9197
uce,cellxgene_census/hypomap,asw_label,0.5774
uce,cellxgene_census/hypomap,cell_cycle_conservation,0.673
uce,cellxgene_census/hypomap,clisi,1
uce,cellxgene_census/hypomap,graph_connectivity,0.8987
uce,cellxgene_census/hypomap,hvg_overlap,
uce,cellxgene_census/hypomap,ilisi,3.8616e-17
uce,cellxgene_census/hypomap,isolated_label_asw,0.342
uce,cellxgene_census/hypomap,isolated_label_f1,0.0041
uce,cellxgene_census/hypomap,kbet,
uce,cellxgene_census/hypomap,nmi,0.6924
uce,cellxgene_census/hypomap,pcr,0
uce,cellxgene_census/immune_cell_atlas,ari,0.5138
uce,cellxgene_census/immune_cell_atlas,asw_batch,0.962
uce,cellxgene_census/immune_cell_atlas,asw_label,0.5234
uce,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.5114
uce,cellxgene_census/immune_cell_atlas,clisi,0.9921
uce,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9706
uce,cellxgene_census/immune_cell_atlas,hvg_overlap,
uce,cellxgene_census/immune_cell_atlas,ilisi,0.0945
uce,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.5206
uce,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0051
uce,cellxgene_census/immune_cell_atlas,kbet,0.2262
uce,cellxgene_census/immune_cell_atlas,nmi,0.717
uce,cellxgene_census/immune_cell_atlas,pcr,0.1322
uce,cellxgene_census/mouse_pancreas_atlas,ari,0.6389
uce,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.9369
uce,cellxgene_census/mouse_pancreas_atlas,asw_label,0.5459
uce,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.7246
uce,cellxgene_census/mouse_pancreas_atlas,clisi,0.9994
uce,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.9762
uce,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
uce,cellxgene_census/mouse_pancreas_atlas,ilisi,0.0451
uce,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.5163
uce,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.0933
uce,cellxgene_census/mouse_pancreas_atlas,kbet,
uce,cellxgene_census/mouse_pancreas_atlas,nmi,0.7811
uce,cellxgene_census/mouse_pancreas_atlas,pcr,0.0183
uce,cellxgene_census/tabula_sapiens,ari,0.4592
uce,cellxgene_census/tabula_sapiens,asw_batch,0.9314
uce,cellxgene_census/tabula_sapiens,asw_label,
uce,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.7682
uce,cellxgene_census/tabula_sapiens,clisi,0.9983
uce,cellxgene_census/tabula_sapiens,graph_connectivity,0.8911
uce,cellxgene_census/tabula_sapiens,hvg_overlap,
uce,cellxgene_census/tabula_sapiens,ilisi,0.0222
uce,cellxgene_census/tabula_sapiens,isolated_label_asw,0.5336
uce,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0532
uce,cellxgene_census/tabula_sapiens,kbet,0.3754
uce,cellxgene_census/tabula_sapiens,nmi,0.7594
uce,cellxgene_census/tabula_sapiens,pcr,0
